conv_id,turn_id,role,text,speaker_id,duration_min
283,21,buyer,"I'd be willing to do 233,000 because again that other house was a lot was more square footage by a significant amount That's about that's about a whole nother room that they have over there And if I'm selling at the same time that one selling that I want to be able to sell at a competitive price",0,5.79
283,22,seller,Yeah No I totally get what you're saying That makes sense Honestly I think look I think we're getting closer I mean I'm at 2 35 year at 2 33 Do you think we can meet in the middle and both walk away Happy here,1,5.79
283,23,buyer,Um I don't know that I'm willing to go much higher than 2:33 I'm sorry Um maybe 2 33 500 at most Like truly at most,0,5.79
289,0,buyer,Oh awesome Okay Cool I have I'm recording Well I'm very interested in your split level home Oh yes it's very nice That was built in 1947 Um It's a little small though I think small Um Well I mean it's really nice inside there there are four bedrooms I can't argue with that but I mean it would be good for my baby but it won't be good for like a teenager I'm just saying well let out their small bedrooms TRUE But there is a nice backyard in a big garage for 2.5 car So when you're a teenager gets a car no and it's close to a lot of restaurants and parks It,0,1.295
289,1,seller,is but I'm just saying,1,1.295
289,2,buyer,there's a lot of other lot of other homes in the neighborhood that are closer to my price range Um For example the that are that are bigger,0,1.295
289,3,seller,than your home,1,1.295
289,4,buyer,"I would say in fact Um So I can offer you to um 230 Uh huh 230,000",0,1.295
289,5,seller,Um Yeah I mean that's pretty that's pretty good I would be happy with,1,1.295
292,0,buyer,Yeah,0,0.774
292,1,seller,Cool Okay I am not totally sure how we are supposed to start this off Do you just kind of want to Yeah And you start,1,0.774
292,2,buyer,"Yeah I think I'm buying um Uh 230,000 Mm Yeah Um",0,0.774
292,3,seller,"2,35,000",1,0.774
292,4,buyer,"35 I could do 231,000",0,0.774
292,5,seller,234,1,0.774
292,6,buyer,2 32,0,0.774
292,7,seller,2 30,1,0.774
292,8,buyer,four I think 2:33 is in the middle You want to do that,0,0.774
292,9,seller,You wanted to 33 No I'm good I'm Good with 2 33,1,0.774
304,0,buyer,Okay You ready Mhm Okay I have thought about it really The max that I'm able to go Is like maybe 2 15 maybe a little bit more But that's really all I'm comfortable with,0,2.28
304,1,seller,I can't I can't go lower than 235,1,2.28
304,2,buyer,In 2:35 Yeah I mean considering that other houses in the area have been selling for less than that Um I hope that that's not TRUE I mean I've been doing my research and I can see that House actually that had more square feet sold for 233,0,2.28
304,3,seller,That's TRUE But I have one of the nicest houses in the centennial Park area and my house is really favorably priced in comparison to comparable homes in Centerville It's also really tough to get a house in the in the centennial Park area right now,1,2.28
304,4,buyer,"I know that's why I was excited when I saw this one I thought though it's pretty standard that you know you can usually go a bit down from the listing price And 5000 is not that much down considering the asking price is 240,000",0,2.28
304,5,seller,I don't know I feel like I'm giving you a pretty good deal here comfortable and updated brick and beautiful landscaping You're getting quite the house,1,2.28
304,6,buyer,It's TRUE it is quite lovely Um and I really can see a future there so I don't want to give up here but I just cannot do to 35 I need a little bit less,0,2.28
304,7,seller,All right All right I can go down to 2:32,1,2.28
304,8,buyer,2 30 to come on 2 32 is so close to 2 30 All,0,2.28
304,9,seller,right We'll work with me here What can you give me,1,2.28
304,10,buyer,Uh I mean okay so I've talked to my partner about it like I said the two of us agreed upon like maybe 2 15 pushing to 20 but I bet I can convince them to I don't know like 2 29,0,2.28
304,11,seller,Yeah Make it an even 2-31 and we're good,1,2.28
304,12,buyer,What about an even more even 30,0,2.28
304,13,seller,What about an even better to 3500,1,2.28
304,14,buyer,Mhm You know I think I can do it to 3500,0,2.28
306,0,seller,huh Hey how's it going Good,1,5.714
306,1,buyer,How are you,0,5.714
306,2,seller,Pretty good Pretty good Just you know selling a house as one does,1,5.714
306,3,buyer,I must say I love what you've done with the place I see its newly decorated,0,5.714
306,4,seller,Thank you Designer Yeah Made the cookies that it's all good What flavor Chocolate chip Obviously obviously you have such a beautiful name 83 6 Thank you I love your name,1,5.714
306,5,buyer,CB nine I feel like we're,0,5.714
306,6,seller,really connecting right now I couldn't agree more Um Okay well I'm glad that you're interested in the house I feel like I got so lulled into just exchanging price officer offers that I've forgotten all the information but,1,5.714
306,7,buyer,I have like I,0,5.714
306,8,seller,just just pulled it up so I'm back back and informed about my lovely home Um Yeah if you I don't know I guess the homes are traditionally done like you know the asking price presumably Um So if you want to start with an offer or we can talk about other pieces of it if you want to,1,5.714
306,9,buyer,Um I thought we could get to know each other a little bit first,0,5.714
306,10,seller,Let's do it,1,5.714
306,11,buyer,"Uh So you see I'm here in um in Centerville just because I'm really looking for some new opportunities and your house absolutely just caught my eye and um I have a small family and we're thinking about either moving in or renting um some parts of it out since it is such a big and lovely gorgeous home um I'm kind of looking for something within the tooth out I've been kind of looking for something within the 2,000 uh 215,000 range to the ah 240,000 range And I've done some research on some other houses in the area Um And your your price just um your asking price is 240,000 Right",0,5.714
306,12,seller,That's right,1,5.714
306,13,buyer,"And I've done some looking at some prices in the area that are comparable with similar inside and outside of enemy amenities Um And the price just seemed a little high Um So I was thinking that this house my initial offer I think this house could easily be worth um 215,000 I know there was another listing in the area that had just uh like 50 less square feet and it was like 213,000 ish Um so",0,5.714
