conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,text,outcome,is_deal
40,11,candidate,0,100,103.4,I disagree What do you have to offer?,no_deal,0
40,12,employer,1,103.4,112.6,"The best i can then offer you is 9 hours, with 10% pension fund and fast promotion track. This is my final offer.",no_deal,0
40,13,candidate,0,131,134.8,I disagree I would like a fast promotion track,no_deal,0
40,14,employer,1,134.8,140,I offered a fast promotion track. But 9 hours and 10% pension fund.,no_deal,0
40,15,candidate,0,150.4,155.4,I refuse I am willing to have a workday of 8 hours,no_deal,0
40,16,employer,1,155.4,170.6,I cannot accept that. The least I can accept is 9. We have many qualified applicants for this position who are willing to work 10 hours a day. I am making an exception for you by offering 9.,no_deal,0
40,17,candidate,0,185.8,200.6,I accept 9 hours. Let's discuss another issue. I would like a pension of 20% I am expecting a pension of 20%,no_deal,0
40,18,employer,1,200.6,201.6,No. 10%,no_deal,0
40,19,candidate,0,202.6,207.4,I reject a pension of 10%. I want a pension of 20%,no_deal,0
40,20,employer,1,212.2,221,We cannot offer you a 20% pension as a new employee. We will offer 10% given your less than ten years experience.,no_deal,0
40,21,candidate,0,229.8,243,I disagree about a pension of 10%. I want a pension of 20% I would like a pension of 20%,no_deal,0
40,22,employer,1,243,247.4,I can offer 20% if you accept a salary of 60000.,no_deal,0
40,23,candidate,0,251.8,260.6,"I disagree with the offer. I am willing to have a salary of 120,000 and I am expecting a pension of 10%",no_deal,0
40,24,employer,1,278.2,284.6,I am sorry we cannot come to terms. You have an inflated sense of your worth.,no_deal,0
41,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
41,2,employer,1,7.6,10.8,"Hi there, Ok I agree with project manager",deal,1
41,3,candidate,0,14,16.8,"I am expecting a salary of 120,000",deal,1
41,4,employer,1,16.8,20,"I would like to start you at 90,000",deal,1
41,5,candidate,0,20,38.4,"I accept 90,000. Now let's talk about how we can agree on other issues. I am expecting a company car I would like a company car",deal,1
41,6,employer,1,38.4,44,I agree with the company car.. I would like to offer 10% pension fund,deal,1
41,7,candidate,0,49.6,66,I agree with the offer. Let's proceed to another issue. I am expecting a fast promotion track I would like a fast promotion track,deal,1
41,8,employer,1,66,73.2,Perfect I was just going to say fast track.   Work hours i would like to see at 10,deal,1
41,9,candidate,0,80.4,81.4,I disagree,deal,1
41,10,employer,1,81.4,87,Im willing to drop it to 9 hours but i wont go any lower,deal,1
41,11,candidate,0,87,94.2,I disagree about a workday of 9 hours. I am willing to have a workday of 8 hours,deal,1
41,12,employer,1,101.4,109,If I go to 8 hours then I would like to take you from project manager to team manager,deal,1
41,13,candidate,0,116.6,123,I accept the previous offer. Let's proceed to another issue. I want a fast promotion track,deal,1
41,14,employer,1,129.4,132.2,I agree with fast track promotion  :),deal,1
42,1,candidate,0,0,8.4,Hello. I would like to discuss the issues of my contract. I am willing to have a position of project manager,deal,1
42,2,employer,1,8.4,20,"Hello, I would be glad to help you with this do you still want to be a project manager or can I interest you in something else like Programmer",deal,1
42,3,candidate,0,20,22.8,I agree with a position of programmer,deal,1
42,4,employer,1,22.8,25.2,We offer a Fast promotion track,deal,1
42,5,candidate,0,25.2,27.6,I accept a fast promotion track,deal,1
42,6,employer,1,27.6,32,"with a 10% pension fund at a salary of 60,000 USD",deal,1
42,7,candidate,0,36.4,46,"I reject the previous offer. I am willing to have a salary of 120,000 and I am willing to have a pension of 20%",deal,1
42,8,employer,1,65.2,73.2,"That is not an option For Fast Promotion Track I offer 10 hours work, at 60,000 USD with 10% Pension",deal,1
42,9,candidate,0,91.2,94.6,"I disagree I demand a salary of 120,000",deal,1
42,10,employer,1,94.6,100.2,"If you prefer Slow Promotion Track, I offer 10 Hours, 10% promotion, and 60,000USD",deal,1
42,11,candidate,0,117,131.4,"I disagree. I am expecting a workday of 8 hours, I am willing to have a fast promotion track, I am willing to have a pension of 20% and I would like a salary of 120,000",deal,1
42,12,employer,1,189,191.4,We do not agree to this,deal,1
42,13,candidate,0,191.4,194.2,"I am expecting a salary of 90,000",deal,1
42,14,employer,1,194.2,203.8,"At 10 hour work days, I offer Fast Promotion track, 20% Pension Fund a 60,000 USD salary and no agreement on a leased car",deal,1
42,15,candidate,0,242.2,243.2,I disagree,deal,1
42,16,employer,1,243.2,248.8,"10 Hour Workdays, Fast Promotion Track, 10% Pension, No leased car, and 90,000 USD",deal,1
42,17,candidate,0,271.2,275.6,I reject the previous offer What do you have to suggest?,deal,1
42,18,employer,1,275.6,281.2,"10 Hour Workdays, Slow Promotion Track, 10% Pension, No leased car, and 90,000 USD",deal,1
42,19,candidate,0,303.6,320,"I disagree with the offer. I want a workday of 8 hours, I demand a fast promotion track, I am willing to have a company car, I am expecting a pension of 20% and I am expecting a salary of 120,000",deal,1
42,20,employer,1,402,404,"You already agreed to 90,000USD",deal,1
42,21,candidate,0,404,410,"I reject a salary of 90,000. I am willing to have a salary of 120,000",deal,1
42,22,employer,1,416,417,"60,000USD",deal,1
42,23,candidate,0,417,425,"I accept 60,000. Now let's talk about how we can agree on other issues. I am expecting a company car",deal,1
42,24,employer,1,433,434.2,10 hour days,deal,1
42,25,candidate,0,434.2,439,I reject 10 hours. I would like a workday of 8 hours,deal,1
42,26,employer,1,443.8,445,10 hour days,deal,1
42,27,candidate,0,445,451.4,I disagree about a workday of 10 hours. I am expecting a workday of 8 hours,deal,1
42,28,employer,1,457.8,459,10 hour days,deal,1
42,29,candidate,0,459,462.2,I am willing to have a company car,deal,1
42,30,employer,1,462.2,465,10 hour days with Fast Promotion Track,deal,1
42,31,candidate,0,467.8,469.8,I disagree with the offer,deal,1
42,32,employer,1,469.8,472.6,10 hour days with Fast Promotion Track,deal,1
42,33,candidate,0,475.4,477.4,I disagree with the offer,deal,1
42,34,employer,1,477.4,480.2,10 hour days with 20% Pension Fund,deal,1
42,35,candidate,0,483,485,I disagree with the offer,deal,1
42,36,employer,1,485,487.8,10 hour days with Fast Promotion Track,deal,1
42,37,candidate,0,490.6,492.6,I reject the previous offer,deal,1
42,38,employer,1,492.6,496.2,For your salary we expect 10 Hour working days,deal,1
42,39,candidate,0,496.2,502.2,I disagree about a workday of 10 hours. I demand a workday of 8 hours,deal,1
42,40,employer,1,508.2,509.8,I reject your demands,deal,1
42,41,candidate,0,509.8,512.6,I am expecting a position of programmer,deal,1
42,42,employer,1,512.6,515.4,10 hour days with Fast Promotion Track,deal,1
42,43,candidate,0,518.2,519.2,I refuse,deal,1
42,44,employer,1,519.2,522,9 hour days with 10% Pension Fund,deal,1
42,45,candidate,0,524.8,534,I disagree with the offer. I am willing to have a workday of 8 hours and I am expecting a pension of 20%,deal,1
42,46,employer,1,552.4,555.6,Pension fund of 10% for 10 Hour Days,deal,1
42,47,candidate,0,558.8,566.8,I refuse. I am expecting a workday of 8 hours and I am willing to have a pension of 20%,deal,1
42,48,employer,1,582.8,585.4,I reject Pension fund of 10%,deal,1
42,49,candidate,0,585.4,590.6,I reject a pension of 10%. I am expecting a pension of 20%,deal,1
42,50,employer,1,595.8,598.6,Pension fund of 20% no leased car,deal,1
42,51,candidate,0,601.4,608.6,I accept the previous offer. I would like to move on. I demand a workday of 8 hours,deal,1
42,52,employer,1,615.8,616.8,10 Hours,deal,1
42,53,candidate,0,616.8,618.4,I refuse 10 hours,deal,1
42,54,employer,1,618.4,619.4,10 Hours,deal,1
42,55,candidate,0,619.4,622.2,I reject a workday of 10 hours,deal,1
42,56,employer,1,622.2,623.8,I demand 10 Hours,deal,1
42,57,candidate,0,623.8,625.4,I reject 10 hours,deal,1
42,58,employer,1,625.4,626.4,10 Hours,deal,1
42,59,candidate,0,626.4,629.6,I disagree about a workday of 10 hours,deal,1
42,60,employer,1,629.6,631.6,9 hours but 10% pension,deal,1
42,61,candidate,0,633.6,635.6,I agree with the offer,deal,1
42,62,employer,1,635.6,638,you agree to 9 working hours,deal,1
42,63,candidate,0,638,640,I agree with the offer,deal,1
42,64,employer,1,640,642.4,you agree to 10% pension fund,deal,1
42,65,candidate,0,642.4,644.4,I agree with the offer,deal,1
43,1,candidate,0,0,7.2,Hello. I would like to discuss the issues of my contract. I want a position of project manager,deal,1
43,2,employer,1,7.2,12,"Ok. Project Manager positions pay $90,000 and come without a leased car.",deal,1
43,3,candidate,0,21.6,31.2,"I disagree. I am expecting a salary of 120,000, I demand a position of programmer and I am willing to have a company car",deal,1
43,4,employer,1,60,66.8,"I can offer a salary of 90,000 and 10% pension, but it does not include a car",deal,1
43,5,candidate,0,80.4,118.4,"I refuse. I want a salary of 120,000, I would like a company car and I am expecting a pension of 20% I demand a position of project manager",deal,1
43,6,employer,1,118.4,120.4,"The offer available is 90,000",deal,1
43,7,candidate,0,120.4,139.6,"I accept 90,000. I would like to continue and discuss another issue. I am expecting a position of project manager I am expecting a position of project manager",deal,1
43,8,employer,1,139.6,145.2,"I can give you the title of project manager, it involved working 10 hours",deal,1
43,9,candidate,0,150.8,158,I refuse. I would like a workday of 8 hours and I am expecting a position of programmer,deal,1
43,10,employer,1,172.4,174,Programmers work 9 hours,deal,1
43,11,candidate,0,175.6,183.2,I refuse. I would like a workday of 8 hours and I would like a position of project manager,deal,1
43,12,employer,1,198.4,200.4,Project managers work 10 hours,deal,1
43,13,candidate,0,202.4,209.2,I disagree. I want a workday of 8 hours and I would like a position of programmer,deal,1
43,14,employer,1,222.8,228.8,"Ok we can do programmer and give you a car, but that requires 9 hours",deal,1
43,15,candidate,0,240.8,289.6,"I refuse. I would like a workday of 8 hours, I want a position of project manager and I would like no agreement on leased car I am expecting a position of project manager I am willing to have a position of project manager",deal,1
43,16,employer,1,289.6,296,"My final offer is programmer, 90,000, company car, 20% pension, fast track promotion and 9 hours.",deal,1
43,17,candidate,0,328,330,I agree with the offer,deal,1
44,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I would like a position of project manager,deal,1
44,2,employer,1,7.6,15.2,Hi there. Nice to meet you. We have a programmer opening. Would you be interested to hear about that?,deal,1
44,3,candidate,0,15.2,23.6,"I accept programmer position. Now let's talk about how we can agree on other issues. I want a salary of 120,000",deal,1
44,4,employer,1,32,36.4,"I'm sorry. This is not possible. I can offer you 60,000",deal,1
44,5,candidate,0,40.8,44.8,"I refuse 60,000. I would like a salary of 120,000",deal,1
44,6,employer,1,48.8,51.2,Please show some flexibility on this.,deal,1
44,7,candidate,0,51.2,53.6,I want a position of programmer,deal,1
44,8,employer,1,53.6,58,You got it. Can you work for 10 hours a day?,deal,1
44,9,candidate,0,62.4,72,I disagree with the offer. I would like a position of project manager and I am willing to have a workday of 8 hours,deal,1
44,10,employer,1,91.2,93.6,How about 9 hours a day?,deal,1
44,11,candidate,0,93.6,103.6,I agree with a workday of 9 hours. I would like to continue and discuss another issue. I would like a position of project manager,deal,1
44,12,employer,1,113.6,114.6,Not possible,deal,1
44,13,candidate,0,114.6,140.2,"I am expecting a position of programmer. But I must change our previous agreement. I am willing to have a workday of 8 hours I would like a salary of 120,000 I am willing to have a salary of 120,000",deal,1
44,14,employer,1,140.2,141.2,No possible,deal,1
44,15,candidate,0,141.2,144,"I would like a salary of 90,000",deal,1
44,16,employer,1,144,148,"ok, but then I cannot give you a leased car",deal,1
44,17,candidate,0,152,160,"I reject the previous offer. I want a salary of 120,000 and I am willing to have a company car",deal,1
44,18,employer,1,176,177,no way,deal,1
44,19,candidate,0,177,179.8,"I am expecting a salary of 90,000",deal,1
44,20,employer,1,179.8,181.8,90000 and no leased car,deal,1
44,21,candidate,0,183.8,190.6,"I refuse. I am willing to have a salary of 120,000 and I want a company car",deal,1
44,22,employer,1,204.2,207.2,no 90000 and no lease car,deal,1
44,23,candidate,0,209.2,215.2,"I refuse. I would like a salary of 120,000 and I want a company car",deal,1
44,24,employer,1,227.2,229.6,"ok, how about 10% pension fund",deal,1
44,25,candidate,0,229.6,239.2,"I accept a pension of 10%. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",deal,1
44,26,employer,1,248.8,252,I can give you a fast promotion track,deal,1
44,27,candidate,0,252,261.2,"I accept a fast promotion track. Now let's talk about how we can agree on other issues. I want a salary of 120,000",deal,1
44,28,employer,1,270.4,272.4,I can give you 90000,deal,1
44,29,candidate,0,272.4,281.6,"I accept a salary of 90,000. Now let's talk about how we can agree on other issues. I am expecting a company car",deal,1
