conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,duration,text,outcome
112,2,participant_2,1,1,7,6,"Hello, there. Should we discuss how to divide up the items for the camping trip?",deal
112,3,participant_1,0,7,11,4,"yeah. i need 2 firewood, 1 water and 1 food",deal
112,4,participant_2,1,11,20.6,9.6,I need to have 2 or 3 pieces of firewood because I did not pack any way to heat up my food without firewood.,deal
112,5,participant_1,0,20.6,23.4,2.8,I also need 2 pieces of firewood,deal
112,6,participant_2,1,23.4,34.6,11.2,"That's unfortunate. I cannot agree to a deal without 2 pieces of firewood. I would have to walk away, but that would bee worse for both of us.",deal
112,7,participant_1,0,34.6,37.4,2.8,okay fine. will you give additional water?,deal
112,8,participant_2,1,37.4,39.4,2,"Yes, that would work out.",deal
112,9,participant_1,0,39.4,45.8,6.4,"because i have some firewood with myself. i required 1 firewood, 2 water and 1 food",deal
112,10,participant_2,1,45.8,48.6,2.8,I would agree to this deal then.,deal
112,11,participant_1,0,48.6,49.6,1,Submit-Deal,deal
112,12,participant_2,1,49.6,50.6,1,Accept-Deal,deal
113,1,participant_2,1,0,2.8,2.8,Hi! How is your camping trip going?,deal
113,2,participant_1,0,2.8,8.8,6,"It's going good we could use some more supplies such as food and firewood, though.",deal
113,3,participant_2,1,8.8,12.8,4,Same here haha. Is water your lowest priority item too?,deal
113,4,participant_1,0,12.8,16.4,3.6,Yes. We think we have enough water for now.,deal
113,5,participant_2,1,16.4,23.2,6.8,Same here! I am in need of food more than firewood however as I am very hungry.,deal
113,6,participant_1,0,23.2,31.2,8,Me too. We have a bigger family and we will run out of food if we don't get some more.,deal
113,7,participant_2,1,31.2,40.4,9.2,"Since it looks like we have the same value ranking for our needs, how would you like to try to make the deal?",deal
113,8,participant_1,0,40.4,51.6,11.2,"Well let's try to make this as fair as possible.🙂We could get 2 packages of food, leaving you with 2 extra packages of firewood as well as water.",deal
113,9,participant_2,1,51.6,59.6,8,"Sounds great to me! So I will get 1 food, 2 firewood, and 2 water. That sounds very fair 🙂",deal
113,10,participant_1,0,59.6,66,6.4,Yes. I'm glad we were able to come to an agreement so fast. This is great!🙂,deal
113,11,participant_2,1,66,67,1,Submit-Deal,deal
113,12,participant_1,0,67,68,1,Accept-Deal,deal
114,1,participant_2,1,0,11.6,11.6,"Hello, I'm in a strong need for food and water. Please let me have a few packages of food and water. I'd gladly trade all my firewood for it.",deal
114,2,participant_1,0,11.6,24,12.4,Hello. Wow! That does not sound good. My sister just called and let me know she will be coming tonight. She is bringing food so i have plenty to share. 🙂,deal
114,3,participant_2,1,24,30.8,6.8,That's some good news. 🙂 Are you sure she is going to be bringing food with her?,deal
114,4,participant_1,0,30.8,50.4,19.6,Yea She is bring tons of food. So don't worry we have plenty of food to spare. 🙂 She did forget to get water. I didn't know she was coming so i didn't grab any and I forgot the 3 packages of water for myself at the store. ☹️,deal
114,5,participant_2,1,50.4,66,15.6,"Yikes, that's not good. Water is very important, especially if you now have to take care of two people at your campsite now. I do have 3 packages of water but I don't think I can spare it all.",deal
114,6,participant_1,0,66,78.8,12.8,I tell you what if we trade 3 food for 3 waters! I think that would be fair snice you said you need some food and snice I need some water. 🙂,deal
114,7,participant_2,1,78.8,93.6,14.8,"Well, I do have some food but if I trade you all 3 packages of water, I won't have any at all. How about 2 packages of water, so we each have 1 package, including your sister?",deal
114,8,participant_1,0,93.6,108.4,14.8,How about this it think it will work out better for us and you snice you need fire wood too. You get 3 food and 2 firewood and and I get 3 water and 1 firewood. 🙂🙂,deal
114,9,participant_2,1,108.4,116.8,8.4,"I really don't want to be without water, how about 2 water and 2 firewood for the 3 packages of food?",deal
114,10,participant_1,0,116.8,124.4,7.6,I just want to make sure I understand you I get 2 waters and 2 firewood and 0 food.,deal
114,11,participant_2,1,124.4,134,9.6,"That's right. Since you would be getting food from your sister, while I am camping alone, you would be getting more food pretty soon.",deal
114,12,participant_1,0,134,142.8,8.8,umm. I think the best and fair deal is a complete swap of water for food and you get 2 fire wood.,deal
114,13,participant_2,1,142.8,152.8,10,"Since the food can have some water and moisture in it, let's do 3 waters from me for your 3 food. How does that sound?",deal
114,14,participant_1,0,152.8,158,5.2,That sounds very fair! I love it you will love these steaks. 🙂🙂,deal
114,15,participant_2,1,158,166.4,8.4,Steaks sounds amazing. You defenteily have a deal then. Have fun camping and say hi to your sister for me. 🙂,deal
114,16,participant_1,0,166.4,167.4,1,Submit-Deal,deal
114,17,participant_2,1,167.4,168.4,1,Accept-Deal,deal
115,1,participant_1,0,0,10.8,10.8,"Hi! The weather is going to be a lot colder than I anticipated, so I need extra firewood. Would you be willing to give some to me?",deal
115,2,participant_2,1,10.8,16.8,6,"Sure, but I need 2 packs of firewood and 2 packs of food and water",deal
115,3,participant_1,0,16.8,20,3.2,That doesn't really sound fair to me ☹️,deal
115,4,participant_2,1,20,22.4,2.4,How much food do you need?,deal
115,5,participant_1,0,22.4,24.8,2.4,I would like 1 or 2,deal
115,6,participant_2,1,24.8,25.8,1,OK,deal
115,7,participant_1,0,25.8,27.8,2,Could I have 2 firewood?,deal
115,8,participant_2,1,27.8,28.8,1,Ok,deal
115,9,participant_1,0,28.8,31.6,2.8,How are you with your water supply?,deal
115,10,participant_2,1,31.6,37.6,6,I need one pack of water to survive and will boil water using the firewood.,deal
115,11,participant_1,0,37.6,38.6,1,Submit-Deal,deal
115,12,participant_2,1,38.6,39.6,1,Accept-Deal,deal
116,1,participant_1,0,0,5.6,5.6,Hi! I'm exited to negotiate a deal with you today. How are you doing?,deal
116,2,participant_2,1,5.6,14,8.4,I am doing well! Excited to be on this camping trip! I am glad we have all the basic supplies already.,deal
116,3,participant_1,0,14,20.8,6.8,"Agreed! I am running low on firewood, unfortunately, which I need to cook food and stay warm.",deal
116,4,participant_2,1,20.8,38.4,17.6,"Oh no! That's unfortunate! Luckily, I think I have plenty of Firewood for myself so I think it would be okay for you to have more of that if needed. I don't know if I have enough food. I love to snack all day!",deal
116,5,participant_1,0,38.4,48,9.6,That's awesome! And oh no! I have a medium amount of food so we can work that out! How are you doing on water?,deal
116,6,participant_2,1,48,60.8,12.8,I have a medium amount of water so I would like some more. I wish we had lots of supplies to split up evenly but I'm sure we can work it out🙂,deal
116,7,participant_1,0,60.8,78,17.2,I agree! We can figure out working out a deal! What if I gave you 2 food and 2 waters and you gave me your wood and one of food/water? If that doesn't work for you we can also figure something else out.,deal
116,8,participant_2,1,78,88.4,10.4,"I think that sounds reasonable. Of course, I could counter with I take 2 food, 2 waters and 1 firewood. What do you think of that?",deal
116,9,participant_1,0,88.4,106.4,18,"That is also good. This is hard to work out since it's uneven haha. What about if I give you all my food, you give me all your firewood, and then I can give you 2 waters? I think that'd be more fair for you.",deal
116,10,participant_2,1,106.4,114.8,8.4,Awww thank you! That would be sweet of you. I appreciate it very much and would definitely agree to that deal!,deal
116,11,participant_1,0,114.8,115.8,1,Submit-Deal,deal
116,12,participant_2,1,115.8,116.8,1,Accept-Deal,deal
117,1,participant_1,0,0,4.8,4.8,Hi I would like to trade you food for some water 🙂,deal
117,2,participant_2,1,4.8,8.8,4,How many food would you like to trade for water?,deal
117,3,participant_1,0,8.8,11.6,2.8,How about 2 Water for 3 food?,deal
117,4,participant_2,1,11.6,20.8,9.2,That sounds like a good deal but I could use some firewood as well. Would you throw one of those in as well?,deal
117,5,participant_1,0,20.8,30.4,9.6,That doesn't seem very fair ☹️. That would be 3 food and 1 firewood for 2 water. That is 4 items exchange for 2.,deal
117,6,participant_2,1,30.4,40.4,10,Ok what if I throw in 3 waters in exchange for 3 food and 1 firewood? So it is a 4 - 3 exchange instead.,deal
117,7,participant_1,0,40.4,46,5.6,"Actually I changed my mind , lets just do 3 food for 3 water?",deal
117,8,participant_2,1,46,56.4,10.4,Well that is a little promising but I would really like some firewood as it makes me nice and warm and keeps the camp going 🙂.,deal
117,9,participant_1,0,56.4,62,5.6,I can do 2 firewood for 3 water if that is better for you?,deal
117,10,participant_2,1,62,70,8,Actually that does sound a lot better I would be willing to do that. So 2 firewood for 3 water?,deal
117,11,participant_1,0,70,72.4,2.4,Yea but what about the food?,deal
117,12,participant_2,1,72.4,81.2,8.8,"Oh right, how about you get 3 waters , 2 food and 0 firewood. And I'll get 3 firewood and 1 food?",deal
117,13,participant_1,0,81.2,84.8,3.6,That sounds like a good deal to me 🙂,deal
117,14,participant_2,1,84.8,85.8,1,Submit-Deal,deal
117,15,participant_1,0,85.8,86.8,1,Accept-Deal,deal
118,1,participant_1,0,0,8,8,Hi. I'd like to have all the food packages for my children and two of firewood. Will you accept it🙂🙂🙂,deal
118,2,participant_2,1,8,23.2,15.2,"I apologize but that will not work. I have a diabetic and need to make sure they will have enough food for a hike. So I would like to take two food packages, one water, and two firewood.",deal
118,3,participant_1,0,23.2,32.4,9.2,"That won't work. Because, we are planning for a campfire. And so, we are in need of fire wood. I hope you understand.🙂🙂🙂",deal
118,4,participant_2,1,32.4,45.6,13.2,"I understand. We are also planning a campfire, and have a lot of young kids who will need the fire to stay warm. So that's why I feel I need two firewoods. 🙂",deal
118,5,participant_1,0,45.6,54,8.4,Sorry for apologize. Here we are having old aged people here. I need two packages of food. Otherwise two of firewood.🙂,deal
118,6,participant_2,1,54,67.6,13.6,I understand. I am willing to give you two packages of food if I can have two firewoods. I would also like two waters due to it being hot out for our hike. 🙂,deal
118,7,participant_1,0,67.6,76,8.4,Okay. I think it will be good. Then I'll take two packages of food one of firewood and one of water.🙂🙂,deal
118,8,participant_2,1,76,78.8,2.8,"Okay, I am happy with that decision.",deal
118,9,participant_1,0,78.8,83.2,4.4,Hope you enjoy your occasion. Its really nice to meet you.🙂,deal
118,10,participant_2,1,83.2,89.2,6,"It's nice to meet you also, and I hope you have a great time. 🙂",deal
118,11,participant_1,0,89.2,90.2,1,Submit-Deal,deal
118,12,participant_2,1,90.2,91.2,1,Accept-Deal,deal
119,1,participant_2,1,0,1,1,Camping yay!,deal
119,2,participant_1,0,1,35.8,34.8,"Hello! how are you? hoping today is finding you well. I was wondering if I can get all 3 of your Firewood, I am willing to trade for all 3 waters. I am camping with 40 kids, its our annual youth camp. its rainy season too, I really want to ensure I have enough dried wood with us. need lots of firewood for the amount of cooking I will be doing, keep the camp warm, and specially to keep those pesky bugs away. what do you think?",deal
119,3,participant_2,1,35.8,51,15.2,"I could really use the firewood too, it will be very cold where we are going. Since it will be cold, we will not be drinking much water. How about 2 firewood for you, 3 food for me?,",deal
119,4,participant_1,0,51,65.8,14.8,"May I ask how many are going camping with you, i would agree, but the needs of children are different than adults. I will need at least 1 food, to ensure I have enough for the kids.",deal
119,5,participant_2,1,65.8,72.6,6.8,"We will have 50 adults with us. How about 2 firewood, 1 food, 1 water for you?🙂",deal
119,6,participant_1,0,72.6,88.6,16,"lots of work for the both of us, at least you will have lots of help on you end. I accept the 2 firewood specially if you have elderly with you. will you be okay if give me 2 foods?",deal
119,7,participant_2,1,88.6,93.8,5.2,"True, 2 firewood and 2 food for you and I'll take 3 waters.",deal
